"index","expert_label","video_url","video_title","video_description","video_duration","fragment"
"133","Graduation","https://www.youtube.com/watch?v=6QzziSd1jo8","","","128.0","2"
"112","Parade","https://www.youtube.com/watch?v=5yLj66yas7o","","","22.0","0"
"523","Birthday","https://www.youtube.com/watch?v=w4qnAS6C0WA","","","82.0","1"
"320","Graduation","https://www.youtube.com/watch?v=xbmzSLhsPrY","","","77.0","0"
"746","Parade","https://www.youtube.com/watch?v=ZHHxdIW8yx0","","","64.0","0"
"101","Graduation,MusicPerformance","https://www.youtube.com/watch?v=2D3LzCHqRsI","","","136.0","2"
"261","Graduation","https://www.youtube.com/watch?v=Vw_M1hMPZYA","","","29.0","0"
"641","Parade","https://www.youtube.com/watch?v=VEidvsv_XZw","","","16.0","0"
"115","Birthday","https://www.youtube.com/watch?v=2n96QzfzVy8","","","68.0","1"
"664","Parade","https://www.youtube.com/watch?v=tYSf8oViqDQ","","","45.0","0"
"333","Graduation","https://www.youtube.com/watch?v=YPKfdr4fx-s","","","228.0","1"
"470","Birthday","https://www.youtube.com/watch?v=llVRRTW9nRc","","","464.0","7"
"16","Birthday","https://www.youtube.com/watch?v=4N2ePx-jhfc","","","82.0","1"
"94","Parade","https://www.youtube.com/watch?v=1xHaYAk4_1A","","","17.0","0"
"53","Graduation,MusicPerformance","https://www.youtube.com/watch?v=1-7eYsFYZRQ","","","137.0","0"
"109","Parade","https://www.youtube.com/watch?v=2cKQWqTe-68","","","124.0","0"
"54","Graduation,MusicPerformance","https://www.youtube.com/watch?v=1-7eYsFYZRQ","","","137.0","2"
"137","Birthday","https://www.youtube.com/watch?v=6RXy6Irg47I","","","134.0","3"
"245","Graduation","https://www.youtube.com/watch?v=qXyOFXxK47k","","","20.0","0"
"306","Graduation","https://www.youtube.com/watch?v=XIXvAve_34k","","","196.0","5"
"52","Graduation","https://www.youtube.com/watch?v=4zZuvq3GLe4","","","227.0","5"
"436","Birthday","https://www.youtube.com/watch?v=i4iagXWczfE","","","95.0","1"
"146","MusicPerformance,Parade","https://www.youtube.com/watch?v=6lnRh-osO0Y","","","24.0","0"
"292","Graduation","https://www.youtube.com/watch?v=xDmoBfjv6kk","","","61.0","1"
"113","Graduation","https://www.youtube.com/watch?v=2itkvKsfYSY","","","15.0","0"
"426","Birthday","https://www.youtube.com/watch?v=h5OBFy2DU5k","","","22.0","0"
"489","Birthday","https://www.youtube.com/watch?v=pwJqzJN2Piw","","","52.0","0"
"447","Birthday","https://www.youtube.com/watch?v=j2CxwZu_FwA","","","96.0","2"
"714","Parade","https://www.youtube.com/watch?v=_7wZfsd5KIc","","","38.0","0"
"604","Parade","https://www.youtube.com/watch?v=QmLlFVcaACI","","","128.0","0"
"206","Graduation","https://www.youtube.com/watch?v=p0j_CPchYfw","","","32.0","0"
"230","Graduation","https://www.youtube.com/watch?v=sbhZ-qA2Bpc","","","33.0","0"
"575","Parade","https://www.youtube.com/watch?v=pbDAz2Bi4rI","","","107.0","1"
"739","Parade","https://www.youtube.com/watch?v=ZEMhKKleZU0","","","76.0","1"
"305","Graduation","https://www.youtube.com/watch?v=XIXvAve_34k","","","196.0","3"
"592","Parade","https://www.youtube.com/watch?v=rZvfyujg_iM","","","68.0","1"
"704","Parade","https://www.youtube.com/watch?v=xSOYRMrTJcY","","","33.0","0"
"319","Graduation","https://www.youtube.com/watch?v=YGJBu-fNYmE","","","18.0","0"
"208","Graduation","https://www.youtube.com/watch?v=QFNBKjV2AaQ","","","186.0","3"
"124","Graduation","https://www.youtube.com/watch?v=301LOw4qvAk","","","124.0","3"
"404","Birthday","https://www.youtube.com/watch?v=dZAa61ZiOkg","","","289.0","4"
"570","Parade","https://www.youtube.com/watch?v=P4MUIEzQvas","","","36.0","0"
"212","Graduation,MusicPerformance","https://www.youtube.com/watch?v=PakHrwXe-Fg","","","103.0","2"
"405","Birthday","https://www.youtube.com/watch?v=dZAa61ZiOkg","","","289.0","7"
"1","Birthday","https://www.youtube.com/watch?v=3lsFCcZM46k","","","48.0","0"
"361","Birthday","https://www.youtube.com/watch?v=XxSyO7n4_Pk","","","92.0","0"
"11","Graduation","https://www.youtube.com/watch?v=-YeuVmchu-M","","","45.0","0"
"168","Parade","https://www.youtube.com/watch?v=8LW7Cy3aKec","","","100.0","2"
"468","Birthday","https://www.youtube.com/watch?v=kcUHI6kd2hQ","","","56.0","0"
"666","Parade","https://www.youtube.com/watch?v=uDzmoi8nsJQ","","","15.0","0"
"662","Parade","https://www.youtube.com/watch?v=TyPQeTIhg24","","","95.0","1"
"646","Parade","https://www.youtube.com/watch?v=SpaQozbaopQ","","","181.0","1"
"703","Parade","https://www.youtube.com/watch?v=x5-mrEHy8fQ","","","72.0","1"
"502","Birthday","https://www.youtube.com/watch?v=s0GXQR9RhSw","","","34.0","0"
"127","Dog,Birthday","https://www.youtube.com/watch?v=664Crzt9x-Y","","","24.0","0"
"514","Birthday","https://www.youtube.com/watch?v=uqoA1Vlzl1I","","","6.0","0"
"255","Graduation","https://www.youtube.com/watch?v=Vn4kM7Wsf-s","","","19.0","0"
"534","Birthday","https://www.youtube.com/watch?v=ySXItSCGLVQ","","","68.0","1"
"69","Graduation,MusicPerformance","https://www.youtube.com/watch?v=53a_8hJh-tA","","","109.0","2"
"676","Parade","https://www.youtube.com/watch?v=UBXdrjORh6M","","","147.0","3"
"434","Birthday","https://www.youtube.com/watch?v=i4TgqxNFM3o","","","97.0","2"
"539","Birthday","https://www.youtube.com/watch?v=ziopemxpl6w","","","62.0","0"
"605","Parade","https://www.youtube.com/watch?v=QmLlFVcaACI","","","128.0","2"
"28","Graduation","https://www.youtube.com/watch?v=4dEmcbbe_YY","","","265.0","4"
"350","Birthday","https://www.youtube.com/watch?v=VVDdGFG-tGY","","","25.0","0"
"116","Parade","https://www.youtube.com/watch?v=2ugy15K148s","","","37.0","0"
"274","Graduation","https://www.youtube.com/watch?v=u4udp6lyojs","","","56.0","0"
"639","Parade","https://www.youtube.com/watch?v=vCU_kN_aQwU","","","101.0","2"
"335","Graduation","https://www.youtube.com/watch?v=YPKfdr4fx-s","","","228.0","5"
"599","Parade","https://www.youtube.com/watch?v=R9VF7Sqyhck","","","148.0","2"
"522","Birthday","https://www.youtube.com/watch?v=w4qnAS6C0WA","","","82.0","0"
"418","Birthday,MusicPerformance","https://www.youtube.com/watch?v=eNIlR8Wnny4","","","34.0","0"
"8","Graduation","https://www.youtube.com/watch?v=4-6OUHdonjU","","","136.0","2"
"67","Graduation,MusicPerformance","https://www.youtube.com/watch?v=53a_8hJh-tA","","","109.0","0"
"393","Birthday","https://www.youtube.com/watch?v=cVY7GrfPUTo","","","665.0","11"
"414","Birthday","https://www.youtube.com/watch?v=dwXGFoeX-yw","","","22.0","0"
"618","Parade","https://www.youtube.com/watch?v=voiHGTpI-rs","","","4.0","0"
"85","Parade","https://www.youtube.com/watch?v=1TeWQFee-bM","","","131.0","0"
"500","Birthday","https://www.youtube.com/watch?v=rWhvhlnFAMg","","","450.0","11"
"128","Graduation","https://www.youtube.com/watch?v=67U1rfGBnkQ","","","128.0","0"
"691","Parade","https://www.youtube.com/watch?v=Xl8zIZkf88Y","","","9.0","0"
"554","Parade","https://www.youtube.com/watch?v=q10hskkdRPc","","","92.0","1"
"374","Birthday","https://www.youtube.com/watch?v=_SIsRcOv5rI","","","530.0","13"
"216","Graduation","https://www.youtube.com/watch?v=QdTbSquMf9k","","","10.0","0"
"358","Birthday","https://www.youtube.com/watch?v=X8zMJboiLrw","","","122.0","2"
"377","Birthday","https://www.youtube.com/watch?v=_abBePY3e0w","","","15.0","0"
"195","Graduation","https://www.youtube.com/watch?v=oIVwBkyW3_k","","","136.0","2"
"719","Parade","https://www.youtube.com/watch?v=yZoCZGEipIU","","","19.0","0"
"373","Birthday","https://www.youtube.com/watch?v=_SIsRcOv5rI","","","530.0","8"
"753","Parade","https://www.youtube.com/watch?v=YSPdnlgYpsM","","","115.0","0"
"696","Parade","https://www.youtube.com/watch?v=xPQrcl4Ud_Q","","","79.0","0"
"111","Parade","https://www.youtube.com/watch?v=2cKQWqTe-68","","","124.0","3"
"593","Parade","https://www.youtube.com/watch?v=SaQxyNqYFsI","","","64.0","0"
"725","Parade","https://www.youtube.com/watch?v=z8UYvxghGIY","","","127.0","2"
"594","Parade","https://www.youtube.com/watch?v=SaQxyNqYFsI","","","64.0","1"
"616","Parade","https://www.youtube.com/watch?v=rQZA6KsA3UA","","","18.0","0"
"308","Graduation","https://www.youtube.com/watch?v=WpQhOiGtcOQ","","","22.0","0"
"536","Birthday","https://www.youtube.com/watch?v=yjJWRbwz4c0","","","80.0","1"
"391","Birthday","https://www.youtube.com/watch?v=c8XNiz9ASwc","","","77.0","1"
"390","Birthday","https://www.youtube.com/watch?v=c8XNiz9ASwc","","","77.0","0"
"395","Birthday","https://www.youtube.com/watch?v=cnSmF6FOTZA","","","104.0","0"
"260","Graduation","https://www.youtube.com/watch?v=WHq7WhrGQLg","","","130.0","3"
"733","Parade","https://www.youtube.com/watch?v=zB1B0BjtlqQ","","","98.0","2"
"291","Graduation","https://www.youtube.com/watch?v=xDmoBfjv6kk","","","61.0","0"
"143","Parade","https://www.youtube.com/watch?v=3SCYCGvQCzc","","","90.0","0"
"23","Graduation,MusicPerformance","https://www.youtube.com/watch?v=08e5rB2zFPQ","","","147.0","3"
"631","Parade","https://www.youtube.com/watch?v=vtje2fL0rAU","","","114.0","2"
"336","Graduation","https://www.youtube.com/watch?v=YrNcDm8sB2Q","","","66.0","0"
"611","Parade","https://www.youtube.com/watch?v=qTwtghKG0Tg","","","23.0","0"
"89","Cat,Birthday","https://www.youtube.com/watch?v=1c8axb3BuYQ","","","184.0","1"
"459","Birthday","https://www.youtube.com/watch?v=kJ7MdkFLQX4","","","129.0","0"
"60","Birthday","https://www.youtube.com/watch?v=11d_QiocQqg","","","22.0","0"
"369","Birthday","https://www.youtube.com/watch?v=ZCqeEdonGnE","","","225.0","5"
